segment_id,text,start,duration,vid
1088,I'll say how we'll cross that bridge,2512.68,3.36,8cQMzVjHBeI
1089,when I come to it and yes I've thought a,2514.06,3.449,8cQMzVjHBeI
1090,lot about that but I,2516.04,3.119,8cQMzVjHBeI
1091,want to talk about that right now,2517.509,4.17,8cQMzVjHBeI
1092,because that is me considering that,2519.159,4.26,8cQMzVjHBeI
1093,these Westminster politicians actually,2521.679,3.72,8cQMzVjHBeI
1094,have a right to block Scotland's,2523.419,3.93,8cQMzVjHBeI
1095,ability to choose our own future and,2525.399,3.39,8cQMzVjHBeI
1096,actually we're in an election campaign,2527.349,4.14,8cQMzVjHBeI
1097,right now and people in Scotland have an,2528.789,4.44,8cQMzVjHBeI
1098,opportunity to send a very clear message,2531.489,3.6,8cQMzVjHBeI
1099,that they want to be in charge of their,2533.229,3.36,8cQMzVjHBeI
1100,own future and that's what I'm asking,2535.089,2.67,8cQMzVjHBeI
1101,them to do but the government does have,2536.589,4.17,8cQMzVjHBeI
1102,a right to look it has the by Tony well,2537.759,4.35,8cQMzVjHBeI
1103,I don't think the immortal or a,2540.759,4.86,8cQMzVjHBeI
1104,democratic the right well it's never,2542.109,5.16,8cQMzVjHBeI
1105,been legally challenged but I've always,2545.619,4.02,8cQMzVjHBeI
1106,accepted and I continue to accept that,2547.269,5.52,8cQMzVjHBeI
1107,the transfer of power is necessary and,2549.639,5.37,8cQMzVjHBeI
1108,desirable but the I don't believe,2552.789,3.87,8cQMzVjHBeI
1109,they've got a moral or democratic right,2555.009,3.42,8cQMzVjHBeI
1110,and we're in an election campaign and,2556.659,3.36,8cQMzVjHBeI
1111,there's an opportunity for Scotland to,2558.429,4.8,8cQMzVjHBeI
1112,make that abundantly clear surely if,2560.019,4.77,8cQMzVjHBeI
1113,obviously he said you were try not to,2563.229,3.45,8cQMzVjHBeI
1114,give a politician's answer because it,2564.789,3.54,8cQMzVjHBeI
1115,would be almost conceding defeat like,2566.679,3.66,8cQMzVjHBeI
1116,they had a right to block the will of it,2568.329,4.89,8cQMzVjHBeI
1117,Scottish people but surely for people in,2570.339,5.39,8cQMzVjHBeI
1118,Scotland it would give them confidence,2573.219,5.13,8cQMzVjHBeI
1119,that you will see through what they want,2575.729,4.87,8cQMzVjHBeI
1120,if you actually set out your contingency,2578.349,4.95,8cQMzVjHBeI
1121,plans but if it's denied to you surely,2580.599,5.55,8cQMzVjHBeI
1122,you would want to bring Scotland,2583.299,4.89,8cQMzVjHBeI
1123,together and actually tell them actually,2586.149,5.55,8cQMzVjHBeI
1124,we are our own country we have we have a,2588.189,4.95,8cQMzVjHBeI
1125,right to determine our own future and,2591.699,2.97,8cQMzVjHBeI
1126,this is what we will do if we are denied,2593.139,3.3,8cQMzVjHBeI
1127,it by this way no I think that's a fair,2594.669,3.45,8cQMzVjHBeI
1128,point but what I'm saying to Scotland,2596.439,3.42,8cQMzVjHBeI
1129,right now and as I said if I come to,2598.119,3.6,8cQMzVjHBeI
1130,that point then I will set out exactly,2599.859,3.99,8cQMzVjHBeI
1131,two people in Scotland what I think we,2601.719,3.24,8cQMzVjHBeI
1132,should do then but what I'm saying to,2603.849,2.82,8cQMzVjHBeI
1133,Scotland no in a general election,2604.959,4.62,8cQMzVjHBeI
1134,campaign is we have the ability to send,2606.669,5.19,8cQMzVjHBeI
1135,that message and make that view and that,2609.579,4.5,8cQMzVjHBeI
1136,voice very clear and that's what I hope,2611.859,3.6,8cQMzVjHBeI
1137,people in Scotland will do for that,2614.079,3.42,8cQMzVjHBeI
1138,reason but I also hope the vote SNP so,2615.459,3.72,8cQMzVjHBeI
1139,that we can contribute to all of these,2617.499,3.42,8cQMzVjHBeI
1140,other social and economic policies that,2619.179,3.15,8cQMzVjHBeI
1141,I've been talking about okay there's a,2620.919,3.961,8cQMzVjHBeI
1142,few hands that let's hear from the man,2622.329,4.92,8cQMzVjHBeI
1143,there in the in the blue sweater in the,2624.88,5.909,8cQMzVjHBeI
1144,2014 referendum the EU turn around to,2627.249,4.74,8cQMzVjHBeI
1145,Scotland and said if they vote for,2630.789,3.03,8cQMzVjHBeI
1146,independence be classed as a third say,2631.989,4.02,8cQMzVjHBeI
1147,so they'd be out basically voting to,2633.819,4.23,8cQMzVjHBeI
1148,leave the EU in a sense and they'd have,2636.009,4.29,8cQMzVjHBeI
1149,to rejoin as an independent nation how,2638.049,4.02,8cQMzVjHBeI
1150,would you get around that you're you,2640.299,3.84,8cQMzVjHBeI
1151,argue that he was so against brexit and,2642.069,4.35,8cQMzVjHBeI
1152,so on but surely your own independence,2644.139,5.19,8cQMzVjHBeI
1153,is a another form of brexit and also,2646.419,4.471,8cQMzVjHBeI
1154,alongside that,2649.329,3.151,8cQMzVjHBeI
1155,Scotland has the issue of its deficit,2650.89,3.27,8cQMzVjHBeI
1156,how would you get Scotland's deficit,2652.48,4.26,8cQMzVjHBeI
1157,down to levels that would be acceptable,2654.16,5.01,8cQMzVjHBeI
1158,for the EU to admit you and you've got,2656.74,4.95,8cQMzVjHBeI
1159,the issue of Spain would Spain admit you,2659.17,4.49,8cQMzVjHBeI
1160,when they've got their own issues with,2661.69,4.889,8cQMzVjHBeI
1161,separatists in Catalonia how will you,2663.66,5.02,8cQMzVjHBeI
1162,get round that the Scotland has the,2666.579,3.75,8cQMzVjHBeI
1163,largest deficit in Europe at 7 percent,2668.68,3.839,8cQMzVjHBeI
1164,it needs to be 3 percent or less well in,2670.329,4.681,8cQMzVjHBeI
1165,order to connect the judges expand your,2672.519,5.07,8cQMzVjHBeI
1166,property's thing and there's a lot of,2675.01,3.72,8cQMzVjHBeI
1167,questions and there let me try to take,2677.589,4.291,8cQMzVjHBeI
1168,them in turn firstly with the gates of,2678.73,5.369,8cQMzVjHBeI
1169,respect you didn't see that in 2014 you,2681.88,5.429,8cQMzVjHBeI
1170,didn't make any comment about what would,2684.099,5.101,8cQMzVjHBeI
1171,happen if Scotland voted for,2687.309,3.27,8cQMzVjHBeI
1172,independence it certainly didn't see,2689.2,2.879,8cQMzVjHBeI
1173,that Scotland would not allow be allowed,2690.579,3.121,8cQMzVjHBeI
1174,to be a member of the European Union,2692.079,3.27,8cQMzVjHBeI
1175,some me have taken from the body,2693.7,3.21,8cQMzVjHBeI
1176,language they weren't that keen on it,2695.349,3.091,8cQMzVjHBeI
1177,but they didn't actually say that nor,2696.91,3.81,8cQMzVjHBeI
1178,has Spain ever said that it would veto,2698.44,5.04,8cQMzVjHBeI
1179,the membership of an independent Scot,2700.72,5.099,8cQMzVjHBeI
1180,with what Spain has said is that if it,2703.48,4.53,8cQMzVjHBeI
1181,is done constitutionally and legally,2705.819,5.76,8cQMzVjHBeI
1182,they would respect that and you know I'd,2708.01,6.63,8cQMzVjHBeI
1183,travel a lot around the European Union,2711.579,4.561,8cQMzVjHBeI
1184,and there's been a sea change in,2714.64,2.76,8cQMzVjHBeI
1185,attitudes to our Scottish independence,2716.14,2.85,8cQMzVjHBeI
1186,since brakes and both in the,2717.4,3.719,8cQMzVjHBeI
1187,institutions and in member states the,2718.99,3.96,8cQMzVjHBeI
1188,European Union since it was first,2721.119,4.74,8cQMzVjHBeI
1189,established has sought to enlarge itself,2722.95,4.589,8cQMzVjHBeI
1190,I think the idea that it's going to try,2725.859,5.01,8cQMzVjHBeI
1191,to kick out or not allow in a part of a,2727.539,5.28,8cQMzVjHBeI
1192,member state that has been there for 40,2730.869,4.65,8cQMzVjHBeI
1193,years is kind of inconceivable I'm on,2732.819,5.161,8cQMzVjHBeI
1194,the deficit can I firstly make at this,2735.519,5.28,8cQMzVjHBeI
1195,point if you exclude London because,2737.98,4.46,8cQMzVjHBeI
1196,London skews a lot of the economic,2740.799,4.141,8cQMzVjHBeI
1197,calculations for the UK Scotland's,2742.44,5.379,8cQMzVjHBeI
1198,deficit is not out of sync with the rest,2744.94,3.569,8cQMzVjHBeI
1199,of the UK,2747.819,4.2,8cQMzVjHBeI
1200,I think it's London is in the UK because,2748.509,5.01,8cQMzVjHBeI
1201,Scotland is often treated as an outlier,2752.019,3.75,8cQMzVjHBeI
1202,London is actually the outlier and,2753.519,4.35,8cQMzVjHBeI
1203,Scotland is in lane but that is we'll,2755.769,3.391,8cQMzVjHBeI
1204,leave that point to one say because I,2757.869,4.291,8cQMzVjHBeI
1205,can see I'm not convincing you but what,2759.16,4.83,8cQMzVjHBeI
1206,about you but a matter of it's good,2762.16,4.23,8cQMzVjHBeI
1207,visiting me ok but but the other point,2763.99,4.289,8cQMzVjHBeI
1208,is Scotland's deficit is falling it fell,2766.39,4.199,8cQMzVjHBeI
1209,by a billion pounds and the most recent,2768.279,4.98,8cQMzVjHBeI
1210,year our anshel revenues went up by,2770.589,4.141,8cQMzVjHBeI
1211,three billion pounds but my more,2773.259,3.481,8cQMzVjHBeI
1212,fundamental point is this if the,2774.73,4.65,8cQMzVjHBeI
1213,argument against independence is that,2776.74,4.68,8cQMzVjHBeI
1214,Scotland has a big deficit that is a,2779.38,4.53,8cQMzVjHBeI
1215,deficit that has been accrued,2781.42,4.139,8cQMzVjHBeI
1216,under the Westminster system of,2783.91,3.449,8cQMzVjHBeI
1217,governance and if we've got a big,2785.559,3.27,8cQMzVjHBeI
1218,deficit because of that that's not an,2787.359,2.791,8cQMzVjHBeI
1219,argument for Scotland staying the same,2788.829,4.02,8cQMzVjHBeI
1220,so you know what responsibilities do you,2790.15,4.38,8cQMzVjHBeI
1221,take for them well I don't control as,2792.849,3.391,8cQMzVjHBeI
1222,First Minister the macroeconomic,2794.53,4.23,8cQMzVjHBeI
1223,policies of the United Kingdom I wish I,2796.24,6.15,8cQMzVjHBeI
1224,did in some respects but I don't so,2798.76,6.029,8cQMzVjHBeI
1225,Scotland does not take all of the,2802.39,3.75,8cQMzVjHBeI
1226,decisions and our own government that,2804.789,3.211,8cQMzVjHBeI
1227,govern these things but the point I'm,2806.14,4.409,8cQMzVjHBeI
1228,making is if you look at independent,2808,4.319,8cQMzVjHBeI
1229,countries similar in size to Scotland,2810.549,4.171,8cQMzVjHBeI
1230,all over Europe the richer they're more,2812.319,3.061,8cQMzVjHBeI
1231,prosperous,2814.72,2.879,8cQMzVjHBeI
1232,why shouldn't Scotland with all the,2815.38,4.14,8cQMzVjHBeI
1233,natural and human and social resources,2817.599,5.161,8cQMzVjHBeI
1234,we have be capable of emulating that if,2819.52,5.13,8cQMzVjHBeI
1235,we have the powers to do that within our,2822.76,7.859,8cQMzVjHBeI
1236,own hands I'm an amateur chef whoever,2824.65,8.85,8cQMzVjHBeI
1237,promised once in a generation referendum,2830.619,9.571,8cQMzVjHBeI
1238,well promise that I hear it from Boris,2833.5,8.97,8cQMzVjHBeI
1239,Johnson he's it from Cordoba who,2840.19,4.29,8cQMzVjHBeI
1240,actually promised once in a generation,2842.47,4.5,8cQMzVjHBeI
1241,if breaks that hadn't happened do I,2844.48,4.109,8cQMzVjHBeI
1242,think right now I would still support,2846.97,3.149,8cQMzVjHBeI
1243,independents okay I'm not going to,2848.589,2.311,8cQMzVjHBeI
1244,pretend otherwise,2850.119,2.881,8cQMzVjHBeI
1245,but do I think right now we'd be,2850.9,3.57,8cQMzVjHBeI
1246,standing here talking about having,2853,3.329,8cQMzVjHBeI
1247,another independence referendum so,2854.47,4.71,8cQMzVjHBeI
1248,eminently probably not but circumstances,2856.329,5.22,8cQMzVjHBeI
1249,have changed dramatically in a democracy,2859.18,4.649,8cQMzVjHBeI
1250,what you see promised in a democracy,2861.549,5.641,8cQMzVjHBeI
1251,when circumstances change people have to,2863.829,4.98,8cQMzVjHBeI
1252,have the right to change their mind and,2867.19,3.629,8cQMzVjHBeI
1253,if they don't have that right then I,2868.809,4.081,8cQMzVjHBeI
1254,don't believe what we're living in is a,2870.819,5.3,8cQMzVjHBeI
1255,democracy now,2872.89,3.229,8cQMzVjHBeI
1256,I can't force Scotland to choose and,2878.31,4.83,8cQMzVjHBeI
1257,depends us just as a cat force to the UK,2881.28,4.17,8cQMzVjHBeI
1258,to stay in the EU but I do believe we,2883.14,3.81,8cQMzVjHBeI
1259,should have that choice,2885.45,3.57,8cQMzVjHBeI
1260,so that whatever path we take as a,2886.95,4.92,8cQMzVjHBeI
1261,country whoever came the country we are,2889.02,4.74,8cQMzVjHBeI
1262,going to become it's one we've chosen,2891.87,3.6,8cQMzVjHBeI
1263,ourselves there's not one that we've had,2893.76,3.48,8cQMzVjHBeI
1264,the lakes of Boris Johnson decide for us,2895.47,4.8,8cQMzVjHBeI
1265,was what promised used if by who sorry,2897.24,5.55,8cQMzVjHBeI
1266,exactly well people say it in twenty-two,2900.27,4.8,8cQMzVjHBeI
1267,Danny buddy she promised not to my,2902.79,4.38,8cQMzVjHBeI
1268,knowledge but Boris Johnson keeps,2905.07,2.73,8cQMzVjHBeI
1269,repeating that,2907.17,2.79,8cQMzVjHBeI
1270,okay sure Corbin keeps repeat okay we,2907.8,4.2,8cQMzVjHBeI
1271,hear you I think forgive I think you've,2909.96,3.03,8cQMzVjHBeI
1272,had your so let's hear from a few more,2912,4.98,8cQMzVjHBeI
1273,people yes the woman there so in terms,2912.99,6.06,8cQMzVjHBeI
1274,of the fact that Scotland's to reduce,2916.98,4.08,8cQMzVjHBeI
1275,its deficit in order to be allowed into,2919.05,5.01,8cQMzVjHBeI
1276,the EU does it therefore not make sense,2921.06,5.04,8cQMzVjHBeI
1277,that independence wouldn't be a priority,2924.06,4.74,8cQMzVjHBeI
1278,and jeremy corbyn's policies of putting,2926.1,4.26,8cQMzVjHBeI
1279,more business and more infrastructure in,2928.8,3.96,8cQMzVjHBeI
1280,Scotland should happen first so you then,2930.36,4.59,8cQMzVjHBeI
1281,can get into the EU and let's can do you,2932.76,3.51,8cQMzVjHBeI
1282,mind if I take a couple of my points and,2934.95,3.48,8cQMzVjHBeI
1283,then yes the man here sitting right by,2936.27,4.65,8cQMzVjHBeI
1284,me I can't miss him thank you Nicola our,2938.43,4.62,8cQMzVjHBeI
1285,grandparents fought and died to protect,2940.92,5.58,8cQMzVjHBeI
1286,Britain and the United Kingdom how would,2943.05,5.91,8cQMzVjHBeI
1287,you explain to them your desire to break,2946.5,6.72,8cQMzVjHBeI
1288,up this country yeah you don't suppose,2948.96,8.91,8cQMzVjHBeI
1289,to appear um firstly on the point of EU,2953.22,6.39,8cQMzVjHBeI
1290,membership in Scotland whether we're in,2957.87,4.08,8cQMzVjHBeI
1291,a row of the EU wants to get its deficit,2959.61,3.93,8cQMzVjHBeI
1292,down to sustainable levels most,2961.95,3.36,8cQMzVjHBeI
1293,countries across the Western one would,2963.54,3.9,8cQMzVjHBeI
1294,have deficits and we've set out plans to,2965.31,4.2,8cQMzVjHBeI
1295,reduce that it is reducing already it's,2967.44,5.22,8cQMzVjHBeI
1296,not a condition of joining the EU to,2969.51,5.46,8cQMzVjHBeI
1297,meet those deficit levels I want to see,2972.66,4.68,8cQMzVjHBeI
1298,more investment in Scotland from whoever,2974.97,4.5,8cQMzVjHBeI
1299,is in government in Westminster which is,2977.34,4.38,8cQMzVjHBeI
1300,why I set out the policies that the SNP,2979.47,4.26,8cQMzVjHBeI
1301,would want to see pursued but own,2981.72,3.9,8cQMzVjHBeI
1302,experience of Westminster government's,2983.73,3.54,8cQMzVjHBeI
1303,over a long time is that that investment,2985.62,4.71,8cQMzVjHBeI
1304,doesn't always come it's always also the,2987.27,4.56,8cQMzVjHBeI
1305,case that if you're if you want in,2990.33,3.9,8cQMzVjHBeI
1306,Scotland to deprive Boris Johnson of a,2991.83,4.17,8cQMzVjHBeI
1307,majority then the way to do that is to,2994.23,3.06,8cQMzVjHBeI
1308,vote SNP because were the main,2996,3.72,8cQMzVjHBeI
1309,challengers in every conservative seat,2997.29,4.68,8cQMzVjHBeI
1310,and on the issue of our grandparents my,2999.72,4.73,8cQMzVjHBeI
1311,mother was from the north of England,3001.97,5.52,8cQMzVjHBeI
1312,much I've got many family members in,3004.45,7,8cQMzVjHBeI
1313,England I believe in independence so,3007.49,4.23,8cQMzVjHBeI
1314,that,3011.45,2.19,8cQMzVjHBeI
1315,Gatlin can be self-governing but the,3011.72,4.95,8cQMzVjHBeI
1316,courses ties a family of history social,3013.64,5.52,8cQMzVjHBeI
1317,ties between Scotland England Wales,3016.67,4.83,8cQMzVjHBeI
1318,Northern Ireland will always be close,3019.16,4.02,8cQMzVjHBeI
1319,and I don't believe independence for,3021.5,3.75,8cQMzVjHBeI
1320,Scotland is turning our backs on that,3023.18,4.5,8cQMzVjHBeI
1321,it's simply making sure that Scotland is,3025.25,4.98,8cQMzVjHBeI
1322,in those relationships on the basis of,3027.68,4.47,8cQMzVjHBeI
1323,equality and I think that's a good and,3030.23,3.93,8cQMzVjHBeI
1324,positive thing for Scotland and actually,3032.15,3.48,8cQMzVjHBeI
1325,I think it would have benefits for the,3034.16,3.3,8cQMzVjHBeI
1326,rest of the UK as well let's take a,3035.63,3.81,8cQMzVjHBeI
1327,question happens Steve when a white flow,3037.46,6.45,8cQMzVjHBeI
1328,yes First Minister and domestic matters,3039.44,6.929,8cQMzVjHBeI
1329,"last year there was over 1,800",3043.91,5.34,8cQMzVjHBeI
1330,probability deaths in Scotland the,3046.369,4.801,8cQMzVjHBeI
1331,highest in Europe there are three times,3049.25,3.33,8cQMzVjHBeI
1332,more likely to have a drug death in,3051.17,3.12,8cQMzVjHBeI
1333,Scotland and elsewhere in England in,3052.58,3.6,8cQMzVjHBeI
1334,wheels we're doing about it and what,3054.29,3.15,8cQMzVjHBeI
1335,needs to be done to reverse this trend,3056.18,3.54,8cQMzVjHBeI
1336,well it's a very good question and,3057.44,5.28,8cQMzVjHBeI
1337,firstly some context for that is you're,3059.72,6.69,8cQMzVjHBeI
1338,probably aware Scotland's because of so,3062.72,5.61,8cQMzVjHBeI
1339,disproportionately high drug use back in,3066.41,4.02,8cQMzVjHBeI
1340,the 1980s there's an ageing cohort of,3068.33,3.75,8cQMzVjHBeI
1341,drug users that have other health,3070.43,3.36,8cQMzVjHBeI
1342,conditions which is one it's not the,3072.08,3.57,8cQMzVjHBeI
1343,only reason but it's one of the reasons,3073.79,4.41,8cQMzVjHBeI
1344,for that rising number of drugs deaths,3075.65,5.1,8cQMzVjHBeI
1345,it's a public health emergency it's not,3078.2,4.5,8cQMzVjHBeI
